"nombre","has_projectTotal","bioma","year","has_perdida","has_perdida_cum","has_bosque","has_no_bosque"
"Palenque La Torre",1377.48953980576,"Andean","x2018",0,57.6209829958053,417.887478021928,956.430974129032
"Palenque La Torre",1377.48953980576,"Andean","x2019",0,57.6209829958053,417.887478021928,956.430974129032
"Palenque La Torre",1377.48953980576,"Andean","x2020",0,57.6209829958053,417.887478021928,956.430974129032
"Palenque La Torre",1377.48953980576,"Andean","x2021",0,57.6209829958053,417.887478021928,956.430974129032
"La Florida Patia",300.54454008861,"Andean","x2000",NA,NA,133.17218896811,167.3723511205
"La Florida Patia",300.54454008861,"Andean","x2001",1.77562918624147,1.77562918624147,131.396559781869,169.147980306742
"La Florida Patia",300.54454008861,"Andean","x2002",0,1.77562918624147,131.396559781869,169.147980306742
"La Florida Patia",300.54454008861,"Andean","x2003",0,1.77562918624147,131.396559781869,169.147980306742
"La Florida Patia",300.54454008861,"Andean","x2004",0.154402537934041,1.93003172417551,131.242157243935,169.302382844676
"La Florida Patia",300.54454008861,"Andean","x2005",0.386006344835102,2.31603806901061,130.856150899099,169.688389189511
"La Florida Patia",300.54454008861,"Andean","x2006",0.154402537934041,2.47044060694465,130.701748361165,169.842791727445
"La Florida Patia",300.54454008861,"Andean","x2007",0,2.47044060694465,130.701748361165,169.842791727445
"La Florida Patia",300.54454008861,"Andean","x2008",0,2.47044060694465,130.701748361165,169.842791727445
"La Florida Patia",300.54454008861,"Andean","x2009",4.01446598628506,6.48490659322971,126.68728237488,173.85725771373
"La Florida Patia",300.54454008861,"Andean","x2010",0,6.48490659322971,126.68728237488,173.85725771373
"La Florida Patia",300.54454008861,"Andean","x2011",2.62484314487869,9.1097497381084,124.062439230002,176.482100858609
"La Florida Patia",300.54454008861,"Andean","x2012",4.78647867595526,13.8962284140637,119.275960554046,181.268579534564
"La Florida Patia",300.54454008861,"Andean","x2013",0,13.8962284140637,119.275960554046,181.268579534564
"La Florida Patia",300.54454008861,"Andean","x2014",0.0772012689670203,13.9734296830307,119.198759285079,181.345780803531
"La Florida Patia",300.54454008861,"Andean","x2015",0,13.9734296830307,119.198759285079,181.345780803531
"La Florida Patia",300.54454008861,"Andean","x2016",0,13.9734296830307,119.198759285079,181.345780803531
"La Florida Patia",300.54454008861,"Andean","x2017",0,13.9734296830307,119.198759285079,181.345780803531
"La Florida Patia",300.54454008861,"Andean","x2018",0,13.9734296830307,119.198759285079,181.345780803531
"La Florida Patia",300.54454008861,"Andean","x2019",0,13.9734296830307,119.198759285079,181.345780803531
"La Florida Patia",300.54454008861,"Andean","x2020",0,13.9734296830307,119.198759285079,181.345780803531
"La Florida Patia",300.54454008861,"Andean","x2021",0,13.9734296830307,119.198759285079,181.345780803531
"Consejo Comunitario La Diaspora",40.7096763590952,"Andean","x2000",NA,NA,40.6334410101081,0.0762353489870696
"Consejo Comunitario La Diaspora",40.7096763590952,"Andean","x2001",1.29600093278018,1.29600093278018,39.3374400773279,1.37223628176725
"Consejo Comunitario La Diaspora",40.7096763590952,"Andean","x2002",0,1.29600093278018,39.3374400773279,1.37223628176725
